2024-12-24 15:38:33,339 [INFO] Successfully exported 'part' to '/home/jeroen/data/gen/sf3000/part/part_0000000.parquet'.
2024-12-24 15:38:33,339 [INFO] Exporting table 'supplier' to '/home/jeroen/data/gen/sf3000/supplier/supplier_0000000.parquet'...
2024-12-24 15:38:33,358 [INFO] Successfully exported 'supplier' to '/home/jeroen/data/gen/sf3000/supplier/supplier_0000000.parquet'.
2024-12-24 15:38:33,358 [INFO] Exporting table 'lineitem' to '/home/jeroen/data/gen/sf3000/lineitem/lineitem_0000000.parquet'...
2024-12-24 15:38:34,368 [INFO] Successfully exported 'lineitem' to '/home/jeroen/data/gen/sf3000/lineitem/lineitem_0000000.parquet'.
2024-12-24 15:38:34,369 [INFO] Dropped table 'nation' after export.
2024-12-24 15:38:34,372 [INFO] Dropped table 'customer' after export.
2024-12-24 15:38:34,373 [INFO] Dropped table 'partsupp' after export.
2024-12-24 15:38:34,374 [INFO] Dropped table 'region' after export.
2024-12-24 15:38:34,375 [INFO] Dropped table 'orders' after export.
2024-12-24 15:38:34,376 [INFO] Dropped table 'part' after export.
2024-12-24 15:38:34,377 [INFO] Dropped table 'supplier' after export.
2024-12-24 15:38:34,382 [INFO] Dropped table 'lineitem' after export.
2024-12-24 15:38:34,382 [INFO] === Step 1 ===
2024-12-24 15:38:34,382 [INFO] Generating data with dbgen (sf=3000, children=3000, step=1)...
2024-12-24 15:38:47,029 [INFO] Data generation completed.
2024-12-24 15:38:47,047 [INFO] New tables generated at step 1: {'nation', 'customer', 'partsupp', 'region', 'orders', 'part', 'supplier', 'lineitem'}
2024-12-24 15:38:47,047 [INFO] Exporting table 'nation' to '/home/jeroen/data/gen/sf3000/nation/nation_0000001.parquet'...
2024-12-24 15:38:47,048 [INFO] Successfully exported 'nation' to '/home/jeroen/data/gen/sf3000/nation/nation_0000001.parquet'.
2024-12-24 15:38:47,048 [INFO] Exporting table 'customer' to '/home/jeroen/data/gen/sf3000/customer/customer_0000001.parquet'...
2024-12-24 15:38:47,236 [INFO] Successfully exported 'customer' to '/home/jeroen/data/gen/sf3000/customer/customer_0000001.parquet'.
2024-12-24 15:38:47,236 [INFO] Exporting table 'partsupp' to '/home/jeroen/data/gen/sf3000/partsupp/partsupp_0000001.parquet'...
2024-12-24 15:38:47,457 [INFO] Successfully exported 'partsupp' to '/home/jeroen/data/gen/sf3000/partsupp/partsupp_0000001.parquet'.
2024-12-24 15:38:47,458 [INFO] Exporting table 'region' to '/home/jeroen/data/gen/sf3000/region/region_0000001.parquet'...
2024-12-24 15:38:47,459 [INFO] Successfully exported 'region' to '/home/jeroen/data/gen/sf3000/region/region_0000001.parquet'.
2024-12-24 15:38:47,459 [INFO] Exporting table 'orders' to '/home/jeroen/data/gen/sf3000/orders/orders_0000001.parquet'...
2024-12-24 15:38:47,810 [INFO] Successfully exported 'orders' to '/home/jeroen/data/gen/sf3000/orders/orders_0000001.parquet'.
2024-12-24 15:38:47,811 [INFO] Exporting table 'part' to '/home/jeroen/data/gen/sf3000/part/part_0000001.parquet'...
2024-12-24 15:38:48,029 [INFO] Successfully exported 'part' to '/home/jeroen/data/gen/sf3000/part/part_0000001.parquet'.
2024-12-24 15:38:48,029 [INFO] Exporting table 'supplier' to '/home/jeroen/data/gen/sf3000/supplier/supplier_0000001.parquet'...
2024-12-24 15:38:48,050 [INFO] Successfully exported 'supplier' to '/home/jeroen/data/gen/sf3000/supplier/supplier_0000001.parquet'.
2024-12-24 15:38:48,050 [INFO] Exporting table 'lineitem' to '/home/jeroen/data/gen/sf3000/lineitem/lineitem_0000001.parquet'...
2024-12-24 15:38:48,732 [INFO] Successfully exported 'lineitem' to '/home/jeroen/data/gen/sf3000/lineitem/lineitem_0000001.parquet'.
2024-12-24 15:38:48,732 [INFO] Dropped table 'nation' after export.
2024-12-24 15:38:48,733 [INFO] Dropped table 'customer' after export.
2024-12-24 15:38:48,735 [INFO] Dropped table 'partsupp' after export.
2024-12-24 15:38:48,736 [INFO] Dropped table 'region' after export.
2024-12-24 15:38:48,738 [INFO] Dropped table 'orders' after export.
2024-12-24 15:38:48,739 [INFO] Dropped table 'part' after export.
2024-12-24 15:38:48,739 [INFO] Dropped table 'supplier' after export.
2024-12-24 15:38:48,746 [INFO] Dropped table 'lineitem' after export.
2024-12-24 15:38:48,746 [INFO] === Step 2 ===
2024-12-24 15:38:48,746 [INFO] Generating data with dbgen (sf=3000, children=3000, step=2)...
2024-12-24 15:39:01,320 [INFO] Data generation completed.
2024-12-24 15:39:01,334 [INFO] New tables generated at step 2: {'nation', 'customer', 'partsupp', 'region', 'orders', 'part', 'supplier', 'lineitem'}
2024-12-24 15:39:01,335 [INFO] Exporting table 'nation' to '/home/jeroen/data/gen/sf3000/nation/nation_0000002.parquet'...
2024-12-24 15:39:01,336 [INFO] Successfully exported 'nation' to '/home/jeroen/data/gen/sf3000/nation/nation_0000002.parquet'.
2024-12-24 15:39:01,336 [INFO] Exporting table 'customer' to '/home/jeroen/data/gen/sf3000/customer/customer_0000002.parquet'...
2024-12-24 15:39:01,539 [INFO] Successfully exported 'customer' to '/home/jeroen/data/gen/sf3000/customer/customer_0000002.parquet'.
2024-12-24 15:39:01,539 [INFO] Exporting table 'partsupp' to '/home/jeroen/data/gen/sf3000/partsupp/partsupp_0000002.parquet'...
2024-12-24 15:39:01,786 [INFO] Successfully exported 'partsupp' to '/home/jeroen/data/gen/sf3000/partsupp/partsupp_0000002.parquet'.
2024-12-24 15:39:01,786 [INFO] Exporting table 'region' to '/home/jeroen/data/gen/sf3000/region/region_0000002.parquet'...
2024-12-24 15:39:01,787 [INFO] Successfully exported 'region' to '/home/jeroen/data/gen/sf3000/region/region_0000002.parquet'.
2024-12-24 15:39:01,788 [INFO] Exporting table 'orders' to '/home/jeroen/data/gen/sf3000/orders/orders_0000002.parquet'...
2024-12-24 15:39:02,103 [INFO] Successfully exported 'orders' to '/home/jeroen/data/gen/sf3000/orders/orders_0000002.parquet'.
2024-12-24 15:39:02,103 [INFO] Exporting table 'part' to '/home/jeroen/data/gen/sf3000/part/part_0000002.parquet'...
2024-12-24 15:39:02,335 [INFO] Successfully exported 'part' to '/home/jeroen/data/gen/sf3000/part/part_0000002.parquet'.
2024-12-24 15:39:02,335 [INFO] Exporting table 'supplier' to '/home/jeroen/data/gen/sf3000/supplier/supplier_0000002.parquet'...
2024-12-24 15:39:02,358 [INFO] Successfully exported 'supplier' to '/home/jeroen/data/gen/sf3000/supplier/supplier_0000002.parquet'.
2024-12-24 15:39:02,359 [INFO] Exporting table 'lineitem' to '/home/jeroen/data/gen/sf3000/lineitem/lineitem_0000002.parquet'...
2024-12-24 15:39:03,045 [INFO] Successfully exported 'lineitem' to '/home/jeroen/data/gen/sf3000/lineitem/lineitem_0000002.parquet'.
2024-12-24 15:39:03,046 [INFO] Dropped table 'nation' after export.
2024-12-24 15:39:03,046 [INFO] Dropped table 'customer' after export.
2024-12-24 15:39:03,048 [INFO] Dropped table 'partsupp' after export.
2024-12-24 15:39:03,048 [INFO] Dropped table 'region' after export.
2024-12-24 15:39:03,051 [INFO] Dropped table 'orders' after export.
2024-12-24 15:39:03,052 [INFO] Dropped table 'part' after export.
2024-12-24 15:39:03,052 [INFO] Dropped table 'supplier' after export.
2024-12-24 15:39:03,059 [INFO] Dropped table 'lineitem' after export.
2024-12-24 15:39:03,059 [INFO] === Step 3 ===
2024-12-24 15:39:03,059 [INFO] Generating data with dbgen (sf=3000, children=3000, step=3)...
2024-12-24 15:39:15,184 [INFO] Data generation completed.
2024-12-24 15:39:15,191 [INFO] New tables generated at step 3: {'nation', 'customer', 'partsupp', 'region', 'orders', 'part', 'supplier', 'lineitem'}
2024-12-24 15:39:15,191 [INFO] Exporting table 'nation' to '/home/jeroen/data/gen/sf3000/nation/nation_0000003.parquet'...
